Timestamp,Velocity,Current,Temperature,Supply_voltage,PWM
307.16,24.73,131.87,62.0,11.0,49.95
307.56,25.19,132.54,62.0,10.9,50.96
308.06,25.42,123.09,62.0,11.1,49.72
308.46,24.5,118.36,62.0,11.0,48.36
308.91,24.73,125.11,62.0,11.0,50.51
309.36,24.73,135.92,62.0,11.0,50.96
309.81,25.19,131.87,62.0,11.0,51.19
310.26,24.5,130.52,62.0,11.0,51.53
310.66,24.27,137.95,62.0,11.0,50.85
311.11,24.73,143.35,62.0,11.0,53.34
311.56,24.73,133.9,62.0,11.1,51.87
311.96,24.96,131.19,62.0,11.0,50.85
312.36,24.96,129.84,62.0,10.9,50.51
312.81,24.96,122.41,62.0,11.1,49.38
313.26,24.5,127.14,63.0,11.1,50.17
313.66,24.5,131.19,63.0,11.0,50.74
314.11,25.19,131.87,63.0,11.0,51.3
314.61,24.73,131.19,63.0,11.0,51.64
315.06,24.5,133.22,63.0,11.1,50.62
315.46,24.5,130.52,63.0,11.0,50.85
315.91,24.96,128.49,63.0,11.0,50.74
316.31,24.96,132.54,63.0,11.1,51.87
316.71,24.5,126.46,63.0,11.0,50.29
317.11,24.96,125.79,63.0,11.0,50.51
317.56,25.19,121.73,63.0,11.1,49.16
318.01,24.27,132.54,63.0,11.0,50.74
318.46,24.5,135.25,63.0,11.0,51.98
318.91,24.96,124.44,63.0,11.0,49.83
319.41,24.73,131.19,63.0,11.0,51.3
319.81,24.5,134.57,63.0,11.0,51.64
320.26,24.96,132.54,63.0,11.1,50.17
320.71,25.19,129.17,63.0,11.0,50.96
321.16,24.73,125.79,63.0,11.0,50.29
321.56,24.27,128.49,63.0,11.0,50.74
321.96,25.19,126.46,63.0,11.0,50.17
322.41,24.96,125.79,63.0,11.0,49.61
322.86,24.05,131.87,63.0,11.0,51.08
323.31,24.5,129.17,63.0,11.0,51.19
323.71,25.42,117.68,63.0,11.0,49.61
324.21,24.96,114.3,63.0,11.0,48.7
324.66,24.96,127.14,63.0,11.0,49.95
325.06,24.05,137.27,63.0,11.0,50.96
325.51,24.73,130.52,63.0,11.0,51.3
325.91,24.96,130.52,63.0,11.0,51.53
326.31,24.5,136.6,63.0,10.9,50.85
326.76,24.73,139.3,63.0,11.0,52.32
327.21,24.96,139.3,63.0,11.0,51.64
327.61,24.5,135.25,63.0,11.0,51.19
328.01,24.27,130.52,63.0,11.0,51.41
328.46,25.65,117.0,63.0,11.1,48.82
328.96,24.96,121.73,63.0,11.0,50.17
329.36,24.27,129.17,63.0,11.0,50.17
329.81,24.73,133.22,63.0,11.0,50.51
330.31,24.73,129.17,63.0,11.0,51.64
330.76,24.73,127.14,63.0,11.0,50.4
331.16,24.5,127.81,63.0,11.0,51.08
331.56,24.73,128.49,63.0,11.0,50.29
332.01,24.96,134.57,63.0,11.0,51.08
332.41,24.27,133.9,63.0,11.0,51.08
332.81,25.19,119.03,63.0,11.0,50.06
333.31,24.5,121.06,63.0,11.1,49.27
333.71,24.27,133.9,63.0,11.0,51.08
334.16,24.73,134.57,63.0,11.0,51.64
334.61,24.73,126.46,63.0,11.0,49.95
335.11,24.73,131.87,63.0,11.0,51.41
335.51,24.5,130.52,63.0,11.0,51.87
335.91,24.73,125.79,63.0,11.0,50.29
336.31,25.19,130.52,63.0,11.0,50.96
336.76,24.73,128.49,63.0,11.0,50.06
337.16,23.82,129.17,63.0,11.0,50.51
337.56,25.19,129.84,63.0,11.0,50.74
338.01,24.96,122.41,63.0,11.0,50.06
338.46,24.05,130.52,63.0,11.0,50.96
338.91,24.5,129.17,63.0,11.0,50.74
339.31,25.19,125.79,63.0,11.0,50.17
339.76,24.96,121.73,63.0,11.1,49.04
340.26,24.96,123.09,63.0,11.1,49.27
340.66,23.82,132.54,63.0,11.0,50.62
341.06,24.96,133.22,63.0,11.0,51.41
341.51,24.96,133.22,63.0,11.0,51.53
341.91,24.27,134.57,63.0,11.0,50.62
342.31,24.5,140.65,63.0,11.0,53.0
342.76,24.96,139.98,63.0,11.0,52.32
343.21,24.73,133.9,63.0,11.0,51.3
343.61,24.5,127.14,63.0,11.1,50.62
344.06,25.19,125.79,63.0,11.1,49.27
344.56,25.42,124.44,63.0,11.0,49.95
344.96,24.5,128.49,63.0,11.0,50.17
345.41,24.73,129.84,63.0,11.0,50.74
345.86,24.5,136.6,63.0,11.1,51.75
346.26,24.96,129.84,63.0,11.0,50.29
346.66,24.27,134.57,63.0,10.8,50.96
347.06,24.73,127.14,63.0,11.1,50.51
347.51,24.96,130.52,63.0,11.0,50.96
347.91,24.05,134.57,63.0,11.1,51.19
348.36,25.19,129.17,63.0,11.0,50.17
348.76,25.42,125.11,63.0,11.0,49.27
349.26,24.96,132.54,63.0,11.1,49.95
349.71,24.73,130.52,63.0,11.1,51.75
350.11,24.96,132.54,63.0,11.0,50.51
350.56,24.96,130.52,63.0,11.0,50.74
351.01,24.96,135.25,63.0,11.0,51.08
351.41,24.96,137.27,63.0,11.1,50.4
351.81,24.27,134.57,63.0,11.0,51.64
352.26,24.73,123.76,63.0,11.0,49.95
352.71,24.27,127.14,63.0,10.9,50.62
353.11,24.5,128.49,63.0,11.0,50.62
353.51,25.19,123.09,63.0,11.1,49.83
354.01,24.27,130.52,63.0,11.1,50.4
354.46,24.96,131.19,63.0,11.0,50.96
354.86,24.73,129.84,63.0,11.0,50.85
355.36,25.19,119.03,63.0,11.0,48.93
355.76,24.96,114.98,63.0,11.1,48.93
356.16,24.27,128.49,63.0,11.1,49.61
356.56,24.5,133.9,63.0,11.0,52.09
357.01,24.73,132.54,63.0,11.1,51.75
357.41,24.5,131.19,63.0,11.0,50.4
357.81,24.27,140.65,63.0,11.0,52.32
358.21,24.73,142.68,63.0,11.0,52.43
358.71,24.73,141.33,63.0,11.0,52.21
359.16,24.5,131.19,63.0,11.1,51.3
359.56,25.19,124.44,63.0,11.1,50.17
360.06,24.5,127.81,63.0,11.1,50.62
360.46,24.5,122.41,63.0,11.1,49.27
360.86,24.73,129.17,63.0,11.0,50.29
361.31,24.73,135.92,63.0,11.0,51.41
361.76,24.96,129.84,63.0,11.1,51.19
362.16,25.19,127.81,63.0,11.1,49.83
362.61,25.19,127.81,63.0,11.1,50.74
363.06,24.96,128.49,63.0,11.0,50.96
363.46,24.5,133.22,63.0,11.1,50.62
363.91,24.73,129.84,63.0,11.0,51.3
364.36,25.19,122.41,63.0,11.0,49.27
364.81,24.27,122.41,63.0,11.1,49.83
365.26,24.27,133.9,63.0,11.1,51.64
365.66,24.73,131.87,63.0,11.0,50.4
366.11,25.42,128.49,63.0,11.0,50.85
366.51,24.5,132.54,63.0,10.9,51.19
366.86,25.19,128.49,63.0,11.1,50.85
367.26,24.73,132.54,63.0,11.0,51.53
367.66,24.73,130.52,63.0,11.0,50.74
368.16,24.05,128.49,63.0,11.0,49.95
368.61,24.5,127.81,63.0,11.0,50.85
368.91,24.27,126.46,63.0,11.0,51.3
369.51,24.27,123.09,63.0,11.0,50.06
369.86,24.96,125.11,63.0,11.1,50.17
370.31,24.96,131.87,63.0,11.0,50.74
370.81,25.42,128.49,63.0,11.0,50.29
371.21,24.73,117.68,63.0,11.1,49.49
371.66,24.27,117.0,63.0,11.0,48.59
372.01,24.27,132.54,63.0,11.0,51.41
372.46,24.5,132.54,63.0,11.0,51.3
372.91,24.73,132.54,63.0,11.0,50.29
373.31,24.73,135.25,63.0,11.0,51.75
373.76,24.73,137.95,63.0,11.0,52.09
374.26,24.27,135.92,63.0,11.0,52.21
374.71,25.19,127.14,63.0,11.0,50.51
375.11,25.42,127.14,63.0,11.1,50.29
375.56,24.05,127.81,63.0,11.0,50.4
375.96,24.73,121.06,63.0,11.1,49.38
376.36,24.73,125.11,63.0,11.0,49.95
376.76,24.5,132.54,63.0,11.0,50.85
377.26,24.73,131.87,63.0,11.1,51.19
377.61,24.5,126.46,63.0,11.0,50.06
378.06,24.5,132.54,63.0,11.1,51.19
378.51,24.96,125.11,63.0,11.1,50.62
378.96,24.5,125.79,63.0,11.1,49.61
379.41,24.96,131.19,63.0,11.0,51.75
379.86,24.96,125.79,63.0,11.0,50.06
380.31,24.73,121.73,64.0,11.1,49.49
380.71,24.5,127.81,64.0,11.0,50.62
381.11,25.19,127.14,64.0,11.0,50.74
381.51,24.05,132.54,64.0,11.1,51.64
381.96,25.19,122.41,64.0,11.0,49.61
382.41,24.73,133.22,64.0,11.0,50.74
382.81,24.5,132.54,64.0,11.0,51.64
383.21,25.42,127.14,64.0,10.9,51.08
383.71,24.73,121.73,64.0,11.0,49.49
384.16,24.96,125.79,64.0,11.0,50.29
384.61,25.19,132.54,64.0,11.1,50.85
385.06,24.27,127.14,64.0,11.0,49.61
385.46,24.5,125.79,64.0,11.0,50.62
385.86,24.73,130.52,64.0,11.0,50.51
386.26,24.73,127.81,64.0,11.1,50.96
386.71,24.73,121.73,64.0,11.0,49.61
387.11,25.19,115.65,64.0,11.1,47.8
387.51,24.27,123.76,64.0,11.0,50.17
387.91,24.96,137.27,64.0,11.0,51.3
388.41,24.96,130.52,64.0,11.0,50.74
388.81,24.73,134.57,64.0,11.0,51.3
389.26,24.27,139.3,64.0,11.0,51.98
389.76,24.27,143.35,64.0,11.0,52.66
390.16,24.96,138.62,64.0,11.0,52.21
390.61,25.19,127.81,64.0,11.0,50.96
391.01,24.5,125.79,64.0,11.0,50.17
391.46,25.19,123.76,64.0,11.0,49.72
391.86,24.96,127.81,64.0,11.1,49.04
392.26,24.5,131.87,64.0,11.0,50.29
392.71,24.5,135.92,64.0,11.0,52.09
393.16,24.73,128.49,64.0,11.0,49.95
393.61,24.96,130.52,64.0,11.0,51.08
394.01,24.5,133.22,64.0,11.0,50.96
394.51,24.96,131.87,64.0,11.0,49.72
394.96,24.27,137.95,64.0,11.0,52.21
395.36,24.96,129.84,64.0,11.0,50.51
395.81,24.73,125.79,64.0,11.0,50.06
396.21,24.5,125.11,64.0,11.1,49.04
396.61,24.73,131.19,64.0,11.1,50.62
397.01,24.05,137.27,64.0,10.8,51.3
397.46,24.96,129.84,64.0,11.0,50.74
397.86,24.27,127.81,64.0,11.0,50.62
398.31,25.19,131.19,64.0,11.1,51.08
398.76,24.73,133.22,64.0,11.0,51.53
399.21,24.96,128.49,64.0,11.0,49.49
399.66,24.73,127.14,64.0,11.1,50.62
400.11,24.5,126.46,64.0,11.0,50.85
400.56,24.27,123.76,64.0,11.0,49.72
400.96,24.96,125.11,64.0,11.1,50.17
401.41,24.73,128.49,64.0,11.1,49.95
401.81,24.05,135.92,64.0,11.0,51.41
402.26,24.96,127.14,64.0,11.0,50.4
402.66,25.42,110.92,64.0,11.0,47.69
403.11,24.05,125.11,64.0,11.1,49.83
403.56,24.27,136.6,64.0,11.0,50.74
404.01,25.19,131.87,64.0,11.0,50.51
404.46,24.5,135.92,64.0,11.0,51.19
404.91,24.96,135.25,64.0,11.0,51.53
405.36,24.05,141.33,64.0,11.0,52.55
405.76,25.19,135.92,64.0,11.0,51.53
406.21,25.19,127.14,64.0,11.0,50.96
406.61,24.05,134.57,64.0,11.0,50.4
407.06,25.42,124.44,64.0,11.1,49.83
407.46,24.96,121.06,64.0,11.0,49.16
407.86,24.27,130.52,64.0,11.0,50.29
408.26,24.05,133.22,64.0,11.0,51.3
408.76,24.73,131.87,64.0,11.1,50.06
409.21,25.42,127.14,64.0,11.1,50.85
409.66,24.27,133.22,64.0,11.0,51.19
410.11,24.73,126.46,64.0,11.1,49.49
410.56,24.73,135.92,64.0,11.0,51.41
410.96,24.96,130.52,64.0,11.0,50.85
411.36,24.73,125.11,64.0,11.0,50.4
411.81,24.5,121.73,64.0,11.1,49.38
412.21,24.73,127.14,64.0,10.8,50.62
412.61,24.27,129.17,64.0,11.0,51.19
413.06,25.42,123.09,64.0,11.0,50.62
413.51,24.73,127.81,64.0,10.9,50.17
413.96,24.5,135.25,64.0,11.1,51.53
414.41,25.19,129.84,64.0,11.0,51.53
414.86,24.5,125.11,64.0,11.0,49.72
415.31,25.42,123.09,64.0,11.1,49.72
415.71,24.27,130.52,64.0,11.0,50.96
416.11,24.5,125.79,64.0,11.1,49.95
416.56,25.42,123.09,64.0,11.0,50.62
416.96,24.96,123.09,64.0,11.0,49.72
417.36,24.5,129.17,64.0,11.0,51.08
417.76,24.96,133.22,64.0,11.0,50.85
418.21,25.42,117.68,64.0,11.1,48.82
418.66,23.82,121.73,64.0,11.1,49.16
419.11,24.96,126.46,64.0,11.0,50.06
419.61,25.42,131.87,64.0,11.0,50.96
420.01,24.73,131.87,64.0,11.0,51.41
420.41,24.73,133.9,64.0,11.0,51.3
420.81,24.27,138.62,64.0,11.0,51.53
421.31,24.73,142.0,64.0,11.0,52.77
421.71,24.73,131.87,64.0,11.0,51.98
422.11,24.27,125.11,64.0,11.1,50.4
422.56,25.42,121.73,64.0,11.0,50.62
422.96,24.96,124.44,64.0,11.0,49.49
423.41,24.5,124.44,64.0,11.1,49.95
423.86,24.05,130.52,64.0,11.0,51.41
424.36,24.5,133.9,64.0,11.0,50.51
424.81,25.19,131.19,64.0,11.0,51.08
425.21,24.5,132.54,64.0,10.9,50.74
425.66,24.96,129.17,64.0,11.1,50.06
426.06,24.73,131.87,64.0,11.0,51.3
426.46,24.96,133.22,64.0,11.0,51.19
426.86,24.5,127.14,64.0,11.0,50.51
427.31,24.96,119.71,64.0,10.9,49.38
427.71,24.5,125.79,64.0,11.1,49.83
428.16,24.05,135.25,64.0,11.0,50.74
428.56,24.5,134.57,64.0,11.0,52.21
429.06,24.5,124.44,64.0,11.0,50.4
429.51,24.96,131.19,64.0,11.0,51.08
429.96,24.73,133.22,64.0,11.0,51.75
430.41,24.5,128.49,64.0,11.1,50.17
430.81,24.5,127.14,64.0,11.0,50.85
431.26,24.73,124.44,64.0,10.8,50.4
431.66,24.96,129.17,64.0,11.0,49.95
432.11,24.96,123.76,64.0,11.0,50.4
432.51,24.73,125.11,64.0,11.1,49.61
432.96,24.5,132.54,64.0,11.0,50.85
433.36,24.27,131.87,64.0,11.0,51.3
433.86,25.19,117.0,64.0,11.0,48.82
434.31,24.5,119.03,64.0,11.0,49.27
434.71,24.5,126.46,64.0,11.1,49.61
435.21,24.5,137.95,64.0,11.0,51.3
435.61,24.5,135.25,64.0,11.0,51.41
436.01,24.96,130.52,64.0,11.0,51.19
436.41,24.27,137.27,64.0,11.0,51.3
436.86,25.19,141.33,64.0,11.0,51.98
437.26,24.5,135.92,64.0,11.0,52.09
437.66,24.5,131.19,64.0,11.0,50.4
438.06,24.5,128.49,64.0,11.0,51.08
438.56,24.96,118.36,64.0,11.0,49.16
439.01,24.73,123.09,64.0,11.1,49.72
439.41,24.27,130.52,64.0,11.1,50.17
439.91,25.19,132.54,64.0,11.0,50.17
440.36,25.42,129.84,64.0,11.0,51.53
440.76,24.73,129.84,64.0,11.0,50.74
441.16,25.19,127.14,64.0,11.0,50.29
441.61,24.73,127.81,64.0,11.0,50.51
442.06,25.19,133.9,64.0,11.0,50.96
442.46,24.27,133.9,64.0,11.0,50.96
442.86,24.73,126.46,64.0,11.1,50.17
443.36,24.96,119.71,64.0,11.0,49.16
443.76,24.05,131.87,64.0,11.1,50.74
444.21,24.5,132.54,64.0,11.0,51.3
444.71,24.73,128.49,64.0,11.0,50.06
445.16,24.5,127.14,64.0,11.0,50.85
445.56,24.73,133.22,64.0,11.0,51.87
445.96,24.96,127.14,64.0,11.0,49.95
446.41,25.19,123.76,64.0,11.1,50.4
446.81,24.27,131.87,64.0,11.0,50.17
447.21,24.73,129.17,64.0,10.8,50.06
447.61,24.96,130.52,64.0,11.0,50.96
448.01,25.19,125.11,64.0,11.1,49.83
448.46,24.05,125.11,64.0,11.0,50.29
448.91,24.73,130.52,64.0,11.0,50.4
449.41,25.42,123.76,64.0,11.0,49.49
449.81,24.73,119.71,64.0,11.1,48.93
450.26,24.27,119.03,64.0,11.0,49.27
450.66,24.5,127.81,64.0,11.0,50.51
451.06,24.96,139.3,64.0,11.0,51.87
451.51,24.5,133.9,64.0,11.0,51.64
451.96,24.5,133.22,64.0,11.0,50.51
452.36,24.5,141.33,64.0,11.0,53.0
452.81,24.73,140.65,64.0,11.0,52.66
453.21,25.19,128.49,64.0,11.0,50.51
453.66,24.73,127.81,64.0,11.0,51.19
454.16,24.96,125.79,64.0,11.1,49.61
454.61,24.96,125.11,64.0,11.0,50.17
455.01,24.5,127.81,64.0,11.1,50.51
455.41,24.96,131.87,64.0,11.0,50.62
455.86,24.5,136.6,64.0,11.0,52.09
456.26,24.96,126.46,64.0,11.0,50.17
456.66,24.5,131.19,64.0,11.0,50.74
457.11,24.73,129.84,64.0,11.0,51.08
457.51,25.19,126.46,65.0,11.0,50.96
457.91,24.73,133.22,65.0,11.1,50.74
458.36,24.73,127.14,65.0,11.1,51.08
458.81,24.5,123.09,65.0,11.1,49.72
459.26,24.05,127.81,65.0,11.1,49.95
459.71,24.73,131.87,65.0,11.0,51.75
460.11,24.96,129.84,65.0,11.0,51.19
460.56,24.73,129.17,65.0,11.0,50.74
461.01,24.27,135.25,65.0,10.9,51.08
461.41,24.96,133.22,65.0,11.0,50.51
461.86,24.27,133.22,65.0,11.0,51.87
462.26,24.5,123.76,65.0,11.1,50.06
462.66,24.73,123.76,65.0,11.0,50.17
463.11,24.5,133.22,65.0,11.0,50.74
463.61,25.19,126.46,65.0,11.1,49.49
464.06,24.05,127.14,65.0,11.0,50.4
464.46,24.73,131.87,65.0,10.9,51.3
464.96,25.19,123.76,65.0,11.0,50.51
465.36,24.73,119.03,65.0,11.1,49.27
465.76,24.73,115.65,65.0,11.1,48.36
466.16,24.5,127.81,65.0,11.0,49.27
466.61,24.73,138.62,65.0,11.0,51.87
467.01,24.96,131.87,65.0,11.1,51.75
467.41,25.19,131.19,65.0,11.0,50.17
467.81,24.27,137.95,65.0,11.1,52.32
468.31,24.96,144.03,65.0,11.0,52.09
468.76,24.96,133.22,65.0,11.0,51.3
469.16,24.96,131.19,65.0,11.0,51.19
469.66,24.96,120.38,65.0,11.0,49.49
470.06,24.96,122.41,65.0,11.1,49.83
470.51,24.27,122.41,65.0,11.0,49.61
470.91,24.73,129.84,65.0,11.1,50.17
471.36,24.5,136.6,65.0,11.0,51.53
471.76,24.96,129.17,65.0,11.0,51.3
472.21,24.5,125.79,65.0,11.0,50.29
472.61,24.73,129.84,65.0,11.0,50.85
473.06,24.5,129.17,65.0,11.0,50.85
473.51,24.5,135.25,65.0,11.1,50.51
473.91,24.96,130.52,65.0,11.0,51.3
474.41,24.73,121.06,65.0,11.1,50.29
474.86,24.27,123.09,65.0,11.0,49.38
475.31,24.73,131.87,65.0,11.0,51.08
475.71,24.73,133.22,65.0,11.1,50.51
476.16,24.96,131.19,65.0,11.0,50.85
476.56,24.27,129.84,65.0,11.0,51.19
476.91,25.19,127.81,65.0,11.0,50.51
477.36,24.27,129.84,65.0,11.0,51.64
477.81,24.73,129.84,65.0,11.0,50.17
478.21,24.5,126.46,65.0,11.0,49.83
478.66,24.96,127.14,65.0,11.0,50.74
479.16,25.19,122.41,65.0,11.1,50.17
479.56,24.5,122.41,65.0,11.0,49.38
480.01,24.96,124.44,65.0,11.0,49.72
480.41,24.73,135.25,65.0,11.0,51.41
480.86,24.5,129.17,65.0,11.1,50.17
481.31,24.5,113.63,65.0,11.1,48.93
481.71,24.73,121.06,65.0,11.1,48.59
482.11,24.27,135.25,65.0,11.0,51.3
482.56,24.05,133.22,65.0,11.0,51.75
482.96,24.96,125.79,65.0,11.0,50.29
483.41,24.27,134.57,65.0,11.0,52.43
483.91,24.5,139.3,65.0,11.0,52.55
484.31,24.73,138.62,65.0,11.0,51.98
484.76,24.96,127.81,65.0,11.0,51.08
485.21,25.19,127.81,65.0,11.0,50.4
485.66,24.73,126.46,65.0,11.0,50.51
486.06,24.73,121.06,65.0,11.0,49.61
486.46,24.96,120.38,65.0,11.1,50.17
486.91,24.27,135.92,65.0,11.0,51.41
487.31,24.96,129.84,65.0,11.1,50.85
487.66,25.42,130.52,65.0,11.1,50.29
488.06,24.73,134.57,65.0,11.0,51.19
488.61,24.73,127.81,65.0,10.9,51.19
488.91,24.96,126.46,65.0,11.1,49.72
489.36,24.05,137.27,65.0,11.0,52.43
489.86,25.19,130.52,65.0,11.0,50.51
490.31,24.73,119.03,65.0,11.0,48.7
490.81,24.27,129.17,65.0,11.0,51.3
491.26,24.73,130.52,65.0,11.0,50.62
491.71,24.73,131.19,65.0,11.0,51.53
492.11,24.5,132.54,65.0,11.1,50.4
492.51,25.42,131.19,65.0,11.0,50.29
492.91,24.27,139.3,65.0,11.0,51.53
493.41,24.96,127.81,65.0,11.0,50.4
493.86,24.96,123.09,65.0,11.0,49.49
494.26,24.73,123.09,65.0,11.1,50.4
494.76,24.73,129.84,65.0,11.0,50.62
495.21,24.05,131.87,65.0,11.0,50.17
495.61,24.73,127.81,65.0,11.0,50.06
496.01,24.5,137.95,65.0,11.0,51.75
496.46,24.5,130.52,65.0,11.0,50.51
496.86,25.19,115.65,65.0,11.1,48.82
497.26,24.73,120.38,65.0,11.1,48.02
497.66,24.05,129.17,65.0,11.0,50.51
498.16,24.27,135.92,65.0,11.1,51.98
498.61,25.42,129.17,65.0,11.0,49.83
499.06,24.96,135.92,65.0,11.0,51.75
499.51,24.5,142.0,65.0,10.9,52.09
499.96,24.73,143.35,65.0,11.0,51.98
500.41,24.5,136.6,65.0,11.0,51.87
500.81,24.96,129.17,65.0,11.1,50.17
501.26,24.5,126.46,65.0,11.1,50.4
501.66,24.96,122.41,65.0,11.0,48.93
502.06,24.96,124.44,65.0,11.0,49.61
502.46,24.05,136.6,65.0,11.0,50.96
502.96,24.96,130.52,65.0,11.0,50.96
503.36,24.73,129.84,65.0,11.0,50.4
503.81,24.73,131.19,65.0,11.0,50.74
504.31,24.96,129.17,65.0,11.0,50.51
504.71,24.5,134.57,65.0,11.0,50.17
505.16,25.19,135.25,65.0,11.0,51.53
505.56,25.42,125.79,65.0,11.1,50.17
506.01,24.5,119.71,65.0,11.1,49.27
506.41,24.27,129.84,65.0,11.1,50.4
506.81,25.19,134.57,65.0,11.0,50.29
507.21,24.5,136.6,65.0,11.0,51.64
507.61,24.96,131.87,65.0,11.0,50.62
508.01,24.73,129.17,65.0,11.0,50.96
508.46,24.5,134.57,65.0,11.0,51.3
508.96,24.73,135.25,65.0,10.9,50.62
509.36,24.73,127.14,65.0,11.1,49.83
509.81,24.05,134.57,65.0,11.0,50.62
510.21,24.73,127.81,65.0,11.1,51.08
510.66,24.73,125.11,65.0,11.0,49.38
511.06,24.96,125.79,65.0,11.0,50.06
511.51,24.73,130.52,65.0,11.1,50.51
511.91,24.96,134.57,65.0,11.0,50.74
512.36,24.73,126.46,65.0,11.0,50.74
512.76,24.73,115.65,65.0,11.1,47.69
513.21,24.5,124.44,65.0,11.1,49.61
513.66,24.5,135.92,65.0,11.0,51.3
514.11,24.96,135.25,65.0,11.0,50.62
514.56,24.5,137.27,65.0,11.0,51.75
515.01,24.27,137.27,65.0,11.1,51.75
515.46,24.5,142.68,65.0,11.0,52.09
515.86,24.96,137.95,65.0,11.0,51.87
516.31,25.19,131.87,65.0,11.1,50.96
516.71,24.73,132.54,65.0,11.0,50.4
517.16,24.73,124.44,65.0,11.0,50.06
517.56,24.96,119.03,65.0,11.1,49.49
517.96,24.5,127.14,65.0,11.0,49.95
518.46,24.73,136.6,65.0,11.0,51.41
518.91,24.96,127.81,65.0,11.0,50.06
519.36,25.19,128.49,65.0,11.0,50.74
519.81,24.96,129.84,65.0,11.0,51.64
520.31,24.05,132.54,65.0,11.0,50.4
520.71,24.73,131.87,65.0,11.0,51.08
521.16,25.65,127.81,65.0,11.0,50.17
521.61,24.5,126.46,65.0,11.0,49.83
522.01,24.27,125.79,65.0,11.1,50.17
522.41,25.19,126.46,65.0,11.0,49.83
522.81,24.27,137.95,65.0,11.0,51.87
523.31,24.73,131.19,65.0,11.0,50.51
523.71,24.96,133.22,65.0,11.0,50.17
524.16,24.5,133.9,65.0,11.0,51.75
524.66,24.73,126.46,65.0,11.0,50.62
525.11,24.73,125.11,65.0,11.0,50.29
525.51,24.73,127.14,65.0,11.1,49.72
525.91,25.19,130.52,65.0,11.0,50.29
526.31,24.27,129.17,65.0,11.0,50.17
526.71,25.19,127.81,65.0,11.0,49.95
527.11,24.96,124.44,65.0,11.0,49.83
527.51,24.5,131.87,65.0,11.0,50.62
527.96,24.73,126.46,65.0,11.0,50.62
528.41,25.42,115.65,65.0,11.1,47.57
528.86,24.27,120.38,65.0,11.0,49.95
529.26,24.5,131.87,65.0,11.0,50.51
529.76,25.19,127.81,65.0,11.1,50.29
530.16,24.73,137.27,65.0,11.0,51.64
530.61,24.5,139.98,65.0,11.0,51.53
531.06,24.5,144.03,65.0,11.0,51.98
531.46,24.96,141.33,65.0,10.9,52.43
531.86,24.96,131.19,65.0,11.0,51.3
532.26,24.05,128.49,65.0,11.1,50.06
532.71,25.42,127.14,65.0,11.0,49.27
533.11,24.73,125.11,65.0,11.1,49.72
533.56,24.73,126.46,65.0,11.1,49.83
534.06,24.73,133.9,65.0,11.0,51.3
534.46,25.19,129.17,65.0,11.1,50.4
534.91,25.19,126.46,65.0,10.9,50.74
535.36,24.5,137.27,65.0,11.0,51.08
535.81,24.27,125.79,65.0,11.1,49.49
536.21,24.96,134.57,65.0,11.0,51.53
536.61,24.73,133.9,65.0,11.1,51.08
537.01,25.19,125.11,65.0,11.1,49.83
537.46,25.19,121.06,65.0,11.0,49.61
537.86,24.73,129.84,65.0,11.1,50.17
538.26,24.5,135.25,65.0,11.0,50.4
538.76,25.42,130.52,65.0,11.0,50.85
539.16,25.19,125.11,65.0,11.0,50.4
539.61,24.27,130.52,65.0,11.0,51.19
540.06,24.73,129.17,65.0,11.0,50.96
540.51,24.5,129.84,65.0,11.0,50.17
540.91,25.19,125.11,65.0,11.1,50.29
541.36,24.73,125.11,65.0,11.0,50.74
541.76,24.5,123.76,65.0,11.0,49.61
542.21,25.42,123.76,65.0,11.1,50.06
542.61,24.73,124.44,65.0,11.0,49.61
543.01,24.27,131.19,65.0,11.0,50.29
543.46,25.19,132.54,65.0,11.1,51.19
543.91,25.42,117.68,65.0,11.1,48.7
544.36,24.5,114.3,65.0,11.1,48.7
544.81,24.05,127.81,65.0,11.1,49.83
545.26,24.96,133.9,65.0,11.0,50.96
545.66,24.27,133.9,65.0,11.0,51.75
546.11,25.19,129.17,65.0,11.0,51.08
